Search Term,Event count,Total users,Event count per active user,Total revenue
petersile,1,1,1,0
petersilie gehack,1,1,1,0
petersilie gekraust,1,1,1,0
petersilie krause,1,1,1,0
petersilie li,1,1,1,0
petersilien ,1,1,1,0
petersilien wurzel,1,1,1,0
petersilienw,1,1,1,0
petersilienwurze,1,1,1,0
petersilienwürzeln,1,1,1,0
petersiliewurzek,1,1,1,0
petersiliue,1,1,1,0
petersilje,1,1,1,0
petersilkie gehackt,1,1,1,0
peterslie,1,1,1,0
petet four,1,1,1,0
petit suiss,1,1,1,0
petiti four,1,1,1,0
petrerliwurzel ,1,1,1,0
petrerliwurzel bio,1,1,1,0
petrli,1,1,1,0
petterli rot,1,1,1,0
peurotus,1,1,1,0
pevcorino,1,1,1,0
pf,1,1,1,0
pfaluemn,1,1,1,0
pfalzgraf,1,1,1,0
pfankuchen,1,1,1,0
pfauem ,1,1,1,0
pfaumen,1,1,1,0
pfeffer  butty,1,1,1,0
pfeffer Raclette,1,1,1,0
pfeffer gem,1,1,1,0
pfeffer gemahlen,1,1,1,0
pfeffer minz,1,1,1,0
pfeffer schwarz ganz,1,1,1,0
pfeffer weiss gemahlen,1,1,1,0
pfeffer weiss gemahln,1,1,1,0
pfeffer wiberg,1,1,1,0
pfeffermimnz,1,1,1,0
pfeffermin,1,1,1,0
pfefferminmz tee,1,1,1,0
pfeifferlinge,1,1,1,0
pfel,1,1,1,0
pfersich,1,1,1,0
pffälzer,1,1,1,0
pfiferlinge,1,1,1,0
pfifferlinbasic,1,1,1,0
pfiladelfia,1,1,1,0
pfla,1,1,1,0
pflanz,1,1,1,0
pflanzenöl,1,1,1,0
pflaumen frisch,1,1,1,0
pflaumen rot,1,1,1,0
pfäl,1,1,1,0
pfälser,1,1,1,0
pfälz,1,1,1,0
pfälzer bat,1,1,1,0
pfälzer carotten,1,1,1,0
pfälzer carotten ganz,1,1,1,0
pfälzer carotten juli,1,1,1,0
pfälzer gelb offen,1,1,1,0
pfälzer julien,1,1,1,0
pfälzer karotten ganz ,1,1,1,0
pfälzer karotten ganz geschält,1,1,1,0
pfälzer karotten ganz ungeschält,1,1,1,0
pfälzer rüebli geschält,1,1,1,0
pfälzer well,1,1,1,0
pfälzer$ gesch,1,1,1,0
pfälzerrot,1,1,1,0
pfäzer,1,1,1,0
phase,1,1,1,0
phase gold,1,1,1,0
philad,1,1,1,0
philadelhpia,1,1,1,0
philadelp,1,1,1,0
philadelph,1,1,1,0
philadelphi,1,1,1,0
philadelphis,1,1,1,0
philadelpia,1,1,1,0
philadlphia,1,1,1,0
philaldelp,1,1,1,0
phildalphia,1,1,1,0
philo,1,1,1,0
philsdelphia,1,1,1,0
phisaly,1,1,1,0
phyladelfia,1,1,1,0
physalai,1,1,1,0
physaliskresse,1,1,1,0
physaliy,1,1,1,0
pia,1,1,1,0
piadino,1,1,1,0
piahaya,1,1,1,0
pic,1,1,1,0
pic nic eier,1,1,1,0
picanta,1,1,1,0
piccante,1,1,1,0
piccata ,1,1,1,0
piccolo,1,1,1,0
piccta,1,1,1,0
pick,1,1,1,0
pick up,1,1,1,0
pick-up,1,1,1,0
pickel,1,1,1,0
pickeld,1,1,1,0
pickle,1,1,1,0
pickle ginger,1,1,1,0
pickled,1,1,1,0
picknick ei,1,1,1,0
picnick,1,1,1,0
picosa party,1,1,1,0
piement,1,1,1,0
pierot,1,1,1,0
pilaw reis,1,1,1,0
pillze,1,1,1,0
pilte,1,1,1,0
piluze,1,1,1,0
pilz aroma,1,1,1,0
pilz bio,1,1,1,0
pilz kerns,1,1,1,0
pilz misch,1,1,1,0
pilz ravioli,1,1,1,0
pilz sauce,1,1,1,0
pilz tk,1,1,1,0
pilz tortelloni,1,1,1,0
pilz$,1,1,1,0
pilzcreme,1,1,1,0
pilze ,1,1,1,0
pilze asia,1,1,1,0
pilze geschnitten,1,1,1,0
pilze getrocknet,1,1,1,0
pilzkonzentrat,1,1,1,0
pilzkraut,1,1,1,0
pilzkrautg,1,1,1,0
pilzmisch,1,1,1,0
pilzmischung 4,1,1,1,0
pilzmix,1,1,1,0
pilzpastete,1,1,1,0
pilzragout,1,1,1,0
pilzravioli,1,1,1,0
pilzsuppe,1,1,1,0
pimientos amarillos,1,1,1,0
pindos feta,1,1,1,0
pineapple juice,1,1,1,0
pinie,1,1,1,0
pinienkernöl,1,1,1,0
pink lady,1,1,1,0
pinnienkerne,1,1,1,0
pinsa ,1,1,1,0
pinsa 50,1,1,1,0
pinsa nr.50,1,1,1,0
pinsa pancella,1,1,1,0
pinsa ro,1,1,1,0
pinsa romana mini,1,1,1,0
pinsa romana nr.50,1,1,1,0
pinsini,1,1,1,0
piop,1,1,1,0
piopine,1,1,1,0
pioppino,1,1,1,0
piourett rustico,1,1,1,0
pirou,1,1,1,0
pisokresse,1,1,1,0
pistacchio,1,1,1,0
pistacien,1,1,1,0
pistazie,1,1,1,0
pistazienpaste,1,1,1,0
pistsazien,1,1,1,0
pit,1,1,1,0
pitabr,1,1,1,0
pitabrot,1,1,1,0
pithaya,1,1,1,0
piu,1,1,1,0
pizok,1,1,1,0
pizza ciabatta,1,1,1,0
pizza gewürz,1,1,1,0
pizza magarita,1,1,1,0
pizza marg,1,1,1,0
pizza mehl,1,1,1,0
pizza mini,1,1,1,0
pizza pomodoro,1,1,1,0
pizza prosciutto,1,1,1,0
pizzaboden,1,1,1,0
pizzagewürz,1,1,1,0
pizzakarton,1,1,1,0
pizzakäse,1,1,1,0
pizzamehl,1,1,1,0
pizzasauce,1,1,1,0
pizzasosse,1,1,1,0
pizzateig ,1,1,1,0
pizzateig gn,1,1,1,0
pizzette,1,1,1,0
pizzocher,1,1,1,0
pizzokel,1,1,1,0
pla,1,1,1,0
plain yoghurt,1,1,1,0
planet falafel,1,1,1,0
plant ,1,1,1,0
plant base filet,1,1,1,0
plant schlagen,1,1,1,0
planted balls,1,1,1,0
plastikbecher ,1,1,1,0
plastikbeutel,1,1,1,0
plastikhandschuhe,1,1,1,0
platten,1,1,1,0
plattenpapier,1,1,1,0
pleos,1,1,1,0
plums,1,1,1,0
pnzu,1,1,1,0
pochierter,1,1,1,0
poironne,1,1,1,0
poivron,1,1,1,0
pojarski,1,1,1,0
pojarsky,1,1,1,0
polenta - ra,1,1,1,0
polenta bramata,1,1,1,0
polenta halbmond,1,1,1,0
polenta hug,1,1,1,0
polenta schnitte,1,1,1,0
polenta taler,1,1,1,0
polentagnocci,1,1,1,0
polpo,1,1,1,0
polpüa,1,1,1,0
polynox,1,1,1,0
pomegra,1,1,1,0
pomegrana,1,1,1,0
pomes,1,1,1,0
pomm,1,1,1,0
pomm daup,1,1,1,0
pomm risole,1,1,1,0
pomm rissolees,1,1,1,0
pomme Chateau,1,1,1,0
pomme chateau,1,1,1,0
pommeme,1,1,1,0
pommer,1,1,1,0
pommery senf,1,1,1,0
pommes 12,1,1,1,0
pommes 12§,1,1,1,0
pommes 9,1,1,1,0
pommes 9x9,1,1,1,0
pommes Bischofszell,1,1,1,0
pommes Macaire,1,1,1,0
pommes alumettes,1,1,1,0
pommes dau,1,1,1,0
pommes fein,1,1,1,0
pommes fein ,1,1,1,0
pommes feinschnit,1,1,1,0
pommes frites ,1,1,1,0
pommes frites 9x9,1,1,1,0
pommes frites feine,1,1,1,0
pommes frites gewürz,1,1,1,0
pommes risolees,1,1,1,0
pommes will,1,1,1,0
pommes williams,1,1,1,0
pomodor,1,1,1,0
pomodori ciliegino,1,1,1,0
pomodori secchi,1,1,1,0
pomodorini,1,1,1,0
pomodorini ciliegino,1,1,1,0
pomodoro,1,1,1,0
pomrisole,1,1,1,0
ponth,1,1,1,0
pontie,1,1,1,0
pontier,1,1,1,0
pop corn ,1,1,1,0
popocorn,1,1,1,0
poprtwein,1,1,1,0
porcin,1,1,1,0
porree,1,1,1,0
port,1,1,1,0
portion butter,1,1,1,0
portion salatsauce,1,1,1,0
portionen,1,1,1,0
portionen ketchup,1,1,1,0
portionen senf,1,1,1,0
portions butter,1,1,1,0
portionsbecher,1,1,1,0
portluck,1,1,1,0
portluk,1,1,1,0
porto ,1,1,1,0
portulac,1,1,1,0
potato purple,1,1,1,0
pottiger,1,1,1,0
poulet bols,1,1,1,0
poulet curry,1,1,1,0
poulet frisch,1,1,1,0
poulet gegart,1,1,1,0
poulet geschn,1,1,1,0
poulet knusperli,1,1,1,0
poulet meatballs,1,1,1,0
poulet schenkel,1,1,1,0
pouletb,1,1,1,0
pouletbrust matur,1,1,1,0
pouletbrust panie,1,1,1,0
pouletbrustgeschnezeltes,1,1,1,0
pouletbrustr,1,1,1,0
pouletcordon bleu,1,1,1,0
pouletflügeli,1,1,1,0
pouletflügeli paprika,1,1,1,0
pouletflügeliu,1,1,1,0
pouletgefüllt,1,1,1,0
pouletknusperli,1,1,1,0
pouletschinken,1,1,1,0
pouletschnitzel sandwiches,1,1,1,0
pouletspitzen,1,1,1,0
pouletstreifen,1,1,1,0
pousses,1,1,1,0
pow,1,1,1,0
powerbrötli,1,1,1,0
powerriegel,1,1,1,0
pperocini,1,1,1,0
pralina,1,1,1,0
pralinato,1,1,1,0
praline,1,1,1,0
praliné,1,1,1,0
preis,1,1,1,0
preiselb ,1,1,1,0
preiselb eeren,1,1,1,0
preiselbeerens,1,1,1,0
preiselbeern,1,1,1,0
preiselber,1,1,1,0
preiselbereen,1,1,1,0
preiseldbeer,1,1,1,0
preiseldbeere,1,1,1,0
premium käse,1,1,1,0
premium orangen,1,1,1,0
prezze,1,1,1,0
prezzemo,1,1,1,0
prima butter,1,1,1,0
prima milch,1,1,1,0
prima vollrahm,1,1,1,0
primitivo,1,1,1,0
pringels,1,1,1,0
prinzess,1,1,1,0
pro espro,1,1,1,0
profit,1,1,1,0
profiterol,1,1,1,0
prolabel,1,1,1,0
propper,1,1,1,0
prosciutto,1,1,1,0
protein brot,1,1,1,0
protein chiefs,1,1,1,0
protein drink,1,1,1,0
protein drink ,1,1,1,0
protein drink nugate,1,1,1,0
protein joghurt,1,1,1,0
protein pu,1,1,1,0
protein pulver,1,1,1,0
protein schokodrink,1,1,1,0
protein schokolade,1,1,1,0
provence,1,1,1,0
prperoni tricolore,1,1,1,0
prusien,1,1,1,0
prussiens,1,1,1,0
pstinake,1,1,1,0
pterli,1,1,1,0
pterli glatt,1,1,1,0
puder,1,1,1,0
puderzuck,1,1,1,0
puding,1,1,1,0
puff pastry,1,1,1,0
pulp,1,1,1,0
pulpe,1,1,1,0
pulpo,1,1,1,0
pulver caramel,1,1,1,0
pulver milch,1,1,1,0
pumpern,1,1,1,0
pumpernikel,1,1,1,0
pumpk,1,1,1,0
punch alkoholfrei,1,1,1,0
punch apfel,1,1,1,0
punch orange,1,1,1,0
puntarelle,1,1,1,0
putaris,1,1,1,0
pysalis,1,1,1,0
pysallis,1,1,1,0
pâtisserie,1,1,1,0
pökel,1,1,1,0
püommery,1,1,1,0
püree,1,1,1,0
püree zuc,1,1,1,0
püriert ,1,1,1,0
püriert salz,1,1,1,0
püriert süss,1,1,1,0
pürree,1,1,1,0
qimic,1,1,1,0
quaark,1,1,1,0
quaorn,1,1,1,0
quar,1,1,1,0
quark ,1,1,1,0
quark ass,1,1,1,0
quark dessert,1,1,1,0
quark erdbeer,1,1,1,0
quark frucht,1,1,1,0
quark halbfett,1,1,1,0
quark himbeer,1,1,1,0
quark kessel,1,1,1,0
quark laktopsefrei,1,1,1,0
quark laktose frei,1,1,1,0
quark laktosefrei,1,1,1,0
quark natur,1,1,1,0
quark vegan,1,1,1,0
quarl,1,1,1,0
queller,1,1,1,0
qui rit,1,1,1,0
quick,1,1,1,0
quimik,1,1,1,0
quinoa balls,1,1,1,0
quinoa chili,1,1,1,0
quio,1,1,1,0
quiosa,1,1,1,0
quiosateig,1,1,1,0
quische,1,1,1,0
quitte b,1,1,1,0
quitten balsamico ,1,1,1,0
qumquats,1,1,1,0
quorn nature,1,1,1,0
qurark,1,1,1,0
quvertüre,1,1,1,0
quöllfrisch,1,1,1,0
qöllfrisch,1,1,1,0
r,1,1,1,0
rACLETT,1,1,1,0
rOTE zWIEBEL WÜRFEL,1,1,1,0
raCLETTE,1,1,1,0
rabarber,1,1,1,0
raccelt kartoffeln,1,1,1,0
racclet kartoffeln,1,1,1,0
racclette,1,1,1,0
raceltte,1,1,1,0
raceltte käse,1,1,1,0
raclet,1,1,1,0
raclette 1/2,1,1,1,0
raclette 172,1,1,1,0
raclette Käse,1,1,1,0
raclette emi,1,1,1,0
raclette geschält,1,1,1,0
raclette gewürz,1,1,1,0
raclette halb,1,1,1,0
raclette kRTOFFEL,1,1,1,0
raclette kart,1,1,1,0
raclette karto,1,1,1,0
raclette kartofeln,1,1,1,0
raclette k§se,1,1,1,0
raclette laib,1,1,1,0
raclette na,1,1,1,0
raclette natur in scheiben,1,1,1,0
raclette nature in scheiben,1,1,1,0
raclette oefen,1,1,1,0
raclette offen,1,1,1,0
raclette patate,1,1,1,0
raclette pfeffer,1,1,1,0
raclette roller,1,1,1,0
raclette rund,1,1,1,0
raclette schaf,1,1,1,0
raclette schof,1,1,1,0
raclette$,1,1,1,0
raclettekart,1,1,1,0
raclettekartoffeln ,1,1,1,0
raclettekartoffeln sous,1,1,1,0
raclettekäse,1,1,1,0
raclettepatate,1,1,1,0
raclettes emmi,1,1,1,0
raddieslisprossen,1,1,1,0
raddish,1,1,1,0
raden ,1,1,1,0
raden vakumiert,1,1,1,0
radenknollen,1,1,1,0
radficcio,1,1,1,0
radic,1,1,1,0
radicc,1,1,1,0
radichien,1,1,1,0
radichio,1,1,1,0
radidli,1,1,1,0
radieseli,1,1,1,0
radiesl,1,1,1,0
radiessli,1,1,1,0
radiezen,1,1,1,0
radische,1,1,1,0
radisili,1,1,1,0
radisl,1,1,1,0
radisli julie,1,1,1,0
radisli sprossen,1,1,1,0
radisli$,1,1,1,0
radislisprossen,1,1,1,0
radisschen,1,1,1,0
raf,1,1,1,0
raffaelo,1,1,1,0
raglettekäse,1,1,1,0
rahm 1l,1,1,1,0
rahm 35,1,1,1,0
rahm 45%,1,1,1,0
rahm 5dl,1,1,1,0
rahm 5fö,1,1,1,0
rahm bläser,1,1,1,0
rahm dose,1,1,1,0
rahm laktosefrei,1,1,1,0
rahm prima,1,1,1,0
rahm primo,1,1,1,0
rahm spray,1,1,1,0
rahm sprüh,1,1,1,0
rahm ugt,1,1,1,0
rahm uht dose,1,1,1,0
rahm zum aufschlagen,1,1,1,0
rahm$,1,1,1,0
rahma,1,1,1,0
rahmglace zimt,1,1,1,0
rahmglacekokos,1,1,1,0
rahmlauch,1,1,1,0
rahmqaurk,1,1,1,0
rahmquark chäshütte,1,1,1,0
rahmrosmarin,1,1,1,0
rahmsauce,1,1,1,0
rahmspina,1,1,1,0
raidesli,1,1,1,0
raisin,1,1,1,0
raisn,1,1,1,0
rakete,1,1,1,0
ram ,1,1,1,0
rama margarine,1,1,1,0
ramb,1,1,1,0
ramen,1,1,1,0
ramh,1,1,1,0
rammseier,1,1,1,0
ranch,1,1,1,0
randan,1,1,1,0
rande geckocht,1,1,1,0
rande roh ,1,1,1,0
rande roh stück,1,1,1,0
randeb,1,1,1,0
randen blättert,1,1,1,0
randen blätterteig rund,1,1,1,0
randen boi,1,1,1,0
randen burger,1,1,1,0
randen chiogg,1,1,1,0
randen emmentale,1,1,1,0
randen emmentaler,1,1,1,0
randen farbig,1,1,1,0
randen fein,1,1,1,0
randen g,1,1,1,0
randen ganz ungeschält,1,1,1,0
randen gedeämpft geschält,1,1,1,0
randen gedeämpft ungeschält,1,1,1,0
randen gedä,1,1,1,0
randen gedämpft ,1,1,1,0
randen gedämpft ungeschält,1,1,1,0
randen gekb,1,1,1,0
randen gekochjt,1,1,1,0
randen gelocht,1,1,1,0
randen geschällt,1,1,1,0
randen hummus,1,1,1,0
randen julie,1,1,1,0
randen kresse,1,1,1,0
randen orange,1,1,1,0
randen pulver,1,1,1,0
randen range,1,1,1,0
randen roh geschält,1,1,1,0
randen rot gekocht,1,1,1,0
randen saft,1,1,1,0
randen sous vide,1,1,1,0
randen tk,1,1,1,0
randen weiss,1,1,1,0
randen wuninoa,1,1,1,0
randenburger,1,1,1,0
randenged$,1,1,1,0
randengemüse,1,1,1,0
randenravioli,1,1,1,0
randensaolat,1,1,1,0
randensp,1,1,1,0
randenspinat,1,1,1,0
randenspr,1,1,1,0
randensprosssen,1,1,1,0
randenstreifen,1,1,1,0
randenstreifen roh,1,1,1,0
randesalat,1,1,1,0
rapido,1,1,1,0
raps öl,1,1,1,0
raspberries,1,1,1,0
rassberry,1,1,1,0
rataouille,1,1,1,0
ratar,1,1,1,0
ratatoille,1,1,1,0
ratatouile,1,1,1,0
ratatouille ,1,1,1,0
ratatouille 8x8,1,1,1,0
ratatouille iq,1,1,1,0
ratatouille tk,1,1,1,0
ratich,1,1,1,0
ratotouille,1,1,1,0
ratouille,1,1,1,0
rauch,1,1,1,0
rauchbrot,1,1,1,0
rauchig,1,1,1,0
rauchlachs ,1,1,1,0
rauchlachs premium,1,1,1,0
rauchlchs,1,1,1,0
rauchspeck,1,1,1,0
rauchtofu,1,1,1,0
rauchöl,1,1,1,0
ravili,1,1,1,0
ravioli  pilze,1,1,1,0
ravioli carne,1,1,1,0
ravioli funghi,1,1,1,0
ravioli fungi,1,1,1,0
ravioli gemüse,1,1,1,0
ravioli gemüse käse,1,1,1,0
ravioli kürbis,1,1,1,0
ravioli mit pilze,1,1,1,0
ravioli mit pilzen,1,1,1,0
ravioli mit raclette,1,1,1,0
ravioli pilz,1,1,1,0
ravioli pomodoro,1,1,1,0
ravioli ricotta,1,1,1,0
ravioli rohschinken,1,1,1,0
ravioli spinat,1,1,1,0
ravioli steinpilz,1,1,1,0
ravioli tk,1,1,1,0
ravioli tomato mozzarella,1,1,1,0
ravioli vegetarisch,1,1,1,0
ravioliricotta,1,1,1,0
raviolis,1,1,1,0
raynden,1,1,1,0
rccolla,1,1,1,0
ready salat,1,1,1,0
really,1,1,1,0
reben,1,1,1,0
red apples,1,1,1,0
red frills,1,1,1,0
red grape ,1,1,1,0
red line,1,1,1,0
red love aepfel,1,1,1,0
red love apfel,1,1,1,0
red love äpfel,1,1,1,0
red onion ,1,1,1,0
red thai paste,1,1,1,0
red wine vinegar,1,1,1,0
redich,1,1,1,0
redlove,1,1,1,0
redpower sprossen,1,1,1,0
reduktion,1,1,1,0
reggian,1,1,1,0
rehpfeffer,1,1,1,0
reib kase,1,1,1,0
reibe käse,1,1,1,0
reibekäse,1,1,1,0
reibkase,1,1,1,0
reibkäse ,1,1,1,0
reibkäse bio,1,1,1,0
reibkäse grana padano,1,1,1,0
reibkäse mi,1,1,1,0
reibkäse portion,1,1,1,0
reibkäse rezent,1,1,1,0
reibkäse vegetarisch,1,1,1,0
reibkäse vegi,1,1,1,0
reibkäsed,1,1,1,0
reibkäöse,1,1,1,0
reikönigs,1,1,1,0
reinkäse,1,1,1,0
reis ,1,1,1,0
reis bio basmati,1,1,1,0
reis essig,1,1,1,0
reis jamsin,1,1,1,0
reis jasmin,1,1,1,0
reis milk,1,1,1,0
reis parboiled,1,1,1,0
reis schwarz,1,1,1,0
reismehl,1,1,1,0
reismilch,1,1,1,0
reisnuddeln,1,1,1,0
reissnudeln,1,1,1,0
reiswaffel,1,1,1,0
reiämter,1,1,1,0
resole,1,1,1,0
retich,1,1,1,0
rettich geschält,1,1,1,0
rettich julienne,1,1,1,0
rettich schwARZ,1,1,1,0
rettich$,1,1,1,0
rettichsporssen,1,1,1,0
rettihc,1,1,1,0
rezepte,1,1,1,0
rhabarber tk,1,1,1,0
rhabarbern tk,1,1,1,0
rhm,1,1,1,0
rice ,1,1,1,0
rice mehl,1,1,1,0
rice vinegar,1,1,1,0
rich choc,1,1,1,0
ricota,1,1,1,0
ricotta büffel,1,1,1,0
ricotta gesalzen,1,1,1,0
ricotta salata,1,1,1,0
ricotta spinat,1,1,1,0
ricotta$,1,1,1,0
riegel,1,1,1,0
riemen kàse,1,1,1,0
riesen cahmpignon,1,1,1,0
riesencrevetten,1,1,1,0
rigi,1,1,1,0
rigi käse,1,1,1,0
rimuss,1,1,1,0
rin,1,1,1,0
rind bouillon,1,1,1,0
rind bouilon,1,1,1,0
rinderbouillon,1,1,1,0
rinds bouillion,1,1,1,0
rinds bouillon,1,1,1,0
rinds burger,1,1,1,0
rinds ragour,1,1,1,0
rinds ragout,1,1,1,0
rinds tartar sauce,1,1,1,0
rindsfond,1,1,1,0
rindsgeschn,1,1,1,0
rindsgeschnetzeltes,1,1,1,0
rindshackfleisch,1,1,1,0
rindshuft,1,1,1,0
rindsknochen,1,1,1,0
rindsschulter,1,1,1,0
rindsta,1,1,1,0
rindstartar,1,1,1,0
ringelbeete,1,1,1,0
ringelblume,1,1,1,0
ringelblumen,1,1,1,0
ripsentomate,1,1,1,0
risi bisi,1,1,1,0
riso gallo,1,1,1,0
risolee ,1,1,1,0
risolee kartoffel,1,1,1,0
risoll,1,1,1,0
risolée Kartoffeln,1,1,1,0
risoni,1,1,1,0
risoto,1,1,1,0
risottomascarpome,1,1,1,0
risottoreis,1,1,1,0
riss,1,1,1,0
rivella rot,1,1,1,0
riz,1,1,1,0
roastbeef,1,1,1,0
roayl hug,1,1,1,0
roccoli,1,1,1,0
roclette,1,1,1,0
rogen lachs,1,1,1,0
rogen lschs,1,1,1,0
roh,1,1,1,0
roh schinken,1,1,1,0
rohes sauerkraut,1,1,1,0
rohrax,1,1,1,0
rohrzucker$,1,1,1,0
rohschinke,1,1,1,0
rohschinken l,1,1,1,0
roland,1,1,1,0
roler,1,1,1,0
rollbehälter,1,1,1,0
rolle,1,1,1,0
rolle ,1,1,1,0
rollen kartoffeln,1,1,1,0
roller Kartoffeln,1,1,1,0
roller kartoffel,1,1,1,0
roller kartoffelm,1,1,1,0
rollergerste,1,1,1,0
rollerli,1,1,1,0
rollgersten,1,1,1,0
rollkartoffe,1,1,1,0
rollkartoffeln ,1,1,1,0
rollkartoffewln,1,1,1,0
rollmops,1,1,1,0
rollschikli,1,1,1,0
rollschimkli,1,1,1,0
rollschin,1,1,1,0
rollschinken,1,1,1,0
rollschinkli,1,1,1,0
rom romanesco,1,1,1,0
"rom,anesco",1,1,1,0
roma,1,1,1,0
romaesco,1,1,1,0
romana herzen,1,1,1,0
romanescho,1,1,1,0
romanesci,1,1,1,0
romanescogalanga,1,1,1,0
romanescoi,1,1,1,0
romanesdko,1,1,1,0
romanessco,1,1,1,0
romarin,1,1,1,0
romer brot,1,1,1,0
romer cake,1,1,1,0
romer chicken,1,1,1,0
romer tiroler,1,1,1,0
romers birnen,1,1,1,0
romers brot,1,1,1,0
romers kuchen,1,1,1,0
romers rüebli geschnitten,1,1,1,0
rondeli,1,1,1,0
rondellen,1,1,1,0
rondini,1,1,1,0
rooler,1,1,1,0
ror,1,1,1,0
ros,1,1,1,0
rosalpü,1,1,1,0
rosato,1,1,1,0
rosem,1,1,1,0
rosemarin$,1,1,1,0
rosenkhol,1,1,1,0
rosenkohl extra,1,1,1,0
rosenkohl klein,1,1,1,0
rosenkohl tk,1,1,1,0
rosette,1,1,1,0
rosike,1,1,1,0
rosmairn,1,1,1,0
rosmarin ,1,1,1,0
rosmarinb,1,1,1,0
rosmarino,1,1,1,0
rosmarinoi,1,1,1,0
rosmartin,1,1,1,0
roso kopf,1,1,1,0
rot kabis ,1,1,1,0
rot wein,1,1,1,0
rot zwiebeln,1,1,1,0
rotchabis,1,1,1,0
rote Peperoni,1,1,1,0
rote ZWiebeln,1,1,1,0
rote beete ,1,1,1,0
rote beete tk,1,1,1,0
rote bette,1,1,1,0
rote bohn,1,1,1,0
rote bru,1,1,1,0
rote chili,1,1,1,0
rote kopf salat,1,1,1,0
rote peperoni,1,1,1,0
rote peperoni ,1,1,1,0
rote peperoni rot,1,1,1,0
rote thai,1,1,1,0
rote wzeiebl,1,1,1,0
rote zweibel,1,1,1,0
rote zwie,1,1,1,0
rote zwiebel ,1,1,1,0
rote zwiebel würfel,1,1,1,0
rote zwiebel$,1,1,1,0
rote zwiebelmn,1,1,1,0
rote zwiebeln ,1,1,1,0
rote zwiebeln geschält,1,1,1,0
rote äpfel,1,1,1,0
roter,1,1,1,0
roter Pfeffer,1,1,1,0
roter eichblatt,1,1,1,0
roter kabis,1,1,1,0
roter salanova,1,1,1,0
roter wirz,1,1,1,0
roter zwiebeln,1,1,1,0
rotes pesto,1,1,1,0
rotezwibel,1,1,1,0
rotezwiebel,1,1,1,0
rotk,1,1,1,0
rotkabis ,1,1,1,0
rotkabissalat,1,1,1,0
rotkabissüsskartoffel geschält,1,1,1,0
rotkarut,1,1,1,0
rotkol,1,1,1,0
rotkra,1,1,1,0
rotkraiut,1,1,1,0
rotkraut fix,1,1,1,0
rotkraut fix fertig,1,1,1,0
rotkraut gek,1,1,1,0
rotkraut misch,1,1,1,0
rotkraut mischungen,1,1,1,0
rotkraut saft,1,1,1,0
rotwein ,1,1,1,0
rotweinessig ,1,1,1,0
rotzwiebeln ,1,1,1,0
rouladen,1,1,1,0
roux weiss,1,1,1,0
royal hug,1,1,1,0
royaltorte,1,1,1,0
rpebli,1,1,1,0
rpller,1,1,1,0
rrapsöl,1,1,1,0
rrztgrgt,1,1,1,0
rsprossen,1,1,1,0
rtosmarin,1,1,1,0
rtösti,1,1,1,0
rtösti kroketten,1,1,1,0
rubinett,1,1,1,0
ruccola$,1,1,1,0
ruco,1,1,1,0
rucolA,1,1,1,0
rucola pesto,1,1,1,0
rucola rot,1,1,1,0
rucola te,1,1,1,0
rucola teller,1,1,1,0
ruebli bio,1,1,1,0
ruebli geschält,1,1,1,0
ruebli gross ,1,1,1,0
ruebli julienne,1,1,1,0
ruebli mitteñ,1,1,1,0
ruebli salat,1,1,1,0
ruebli wu,1,1,1,0
rueblöi,1,1,1,0
rukolka,1,1,1,0
rukula,1,1,1,0
ruscus,1,1,1,0
ruskus,1,1,1,0
russisch,1,1,1,0
rusticomix,1,1,1,0
rutabaga,1,1,1,0
rÖSTI,1,1,1,0
rÜEBLI,1,1,1,0
rÜEBLI WÜRFEL,1,1,1,0
räbe weiss,1,1,1,0
räen,1,1,1,0
rästi,1,1,1,0
räuchertofu,1,1,1,0
rèbil,1,1,1,0
rèbli,1,1,1,0
röhrli,1,1,1,0
römersala,1,1,1,0
röschen,1,1,1,0
röschengemüse,1,1,1,0
röst snack,1,1,1,0
rösti crokette,1,1,1,0
rösti frei,1,1,1,0
rösti fresh,1,1,1,0
rösti frisch 9,1,1,1,0
rösti frites,1,1,1,0
rösti gale,1,1,1,0
rösti kadi,1,1,1,0
rösti kro,1,1,1,0
rösti nuggets,1,1,1,0
rösti pasttli,1,1,1,0
rösti pic,1,1,1,0
rösti snack,1,1,1,0
rösti sous vide,1,1,1,0
rösti sv,1,1,1,0
rösti ta,1,1,1,0
rösti taschen,1,1,1,0
röstie,1,1,1,0
röstikartoffel,1,1,1,0
röstikartoffeln,1,1,1,0
röstikrokett,1,1,1,0
röstip,1,1,1,0
röstipas,1,1,1,0
röstipastet,1,1,1,0
röstirollen,1,1,1,0
röstispä,1,1,1,0
röstitaller,1,1,1,0
röstitasche,1,1,1,0
röstithaler,1,1,1,0
röstkaffee,1,1,1,0
röstli,1,1,1,0
rösto,1,1,1,0
röstwiebeln,1,1,1,0
röstzwieblen,1,1,1,0
rübeli,1,1,1,0
rübli einzeln,1,1,1,0
rübli julienne,1,1,1,0
rübli kuchen,1,1,1,0
rüblimungobohnen,1,1,1,0
rüe bio,1,1,1,0
rüebbli,1,1,1,0
rüebi geraffelt,1,1,1,0
rüebisaft,1,1,1,0
rüebl offen gross,1,1,1,0
rüebli 12x1kg,1,1,1,0
rüebli 1kg,1,1,1,0
rüebli bat,1,1,1,0
rüebli frisch geraffelt,1,1,1,0
